epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
38,2020-09-16,113,GO,Mozarlândia,5214002,city,889,5677.24631,16,6,0,0.0067,15659,True,False
38,2020-09-16,92,GO,Mundo Novo,5214051,city,59,1207.28463,1,1,0,0.0169,4887,True,False
38,2020-09-16,112,GO,Mutunópolis,5214101,city,9,238.22128,3,0,0,0.0,3778,True,False
38,2020-09-16,94,GO,Nazário,5214408,city,81,886.02056,19,2,0,0.0247,9142,True,False
38,2020-09-16,158,GO,Nerópolis,5214507,city,398,1333.33333,48,20,0,0.0503,29850,True,False
38,2020-09-16,144,GO,Niquelândia,5214606,city,636,1371.04424,9,19,0,0.0299,46388,True,False
38,2020-09-16,119,GO,Nova América,5214705,city,32,1360.54422,0,0,0,0.0,2352,True,False
38,2020-09-16,96,GO,Nova Aurora,5214804,city,38,1719.45701,0,2,0,0.0526,2210,True,False
38,2020-09-16,93,GO,Nova Crixás,5214838,city,207,1608.51659,12,4,0,0.0193,12869,True,False
38,2020-09-16,163,GO,Nova Glória,5214861,city,204,2498.77511,2,4,0,0.0196,8164,True,False
38,2020-09-16,92,GO,Nova Iguaçu de Goiás,5214879,city,25,853.53363,1,1,0,0.04,2929,True,False
38,2020-09-16,38,GO,Nova Roma,5214903,city,2,61.27451,0,0,0,0.0,3264,True,False
38,2020-09-16,167,GO,Nova Veneza,5215009,city,247,2506.85071,14,7,0,0.0283,9853,True,False
38,2020-09-16,99,GO,Novo Brasil,5215207,city,28,961.20838,5,0,0,0.0,2913,True,False
38,2020-09-16,147,GO,Novo Gama,5215231,city,1525,1317.93866,31,66,0,0.0433,115711,True,False
38,2020-09-16,117,GO,Novo Planalto,5215256,city,4,88.98776,0,0,0,0.0,4495,True,False
38,2020-09-16,94,GO,Orizona,5215306,city,173,1107.90906,0,2,0,0.0116,15615,True,False
38,2020-09-16,94,GO,Ouro Verde de Goiás,5215405,city,51,1356.74381,2,3,1,0.0588,3759,True,False
38,2020-09-16,90,GO,Ouvidor,5215504,city,183,2744.86276,2,6,0,0.0328,6667,True,False
38,2020-09-16,129,GO,Padre Bernardo,5215603,city,547,1616.66913,8,10,0,0.0183,33835,True,False
38,2020-09-16,64,GO,Palestina de Goiás,5215652,city,28,808.31409,3,0,0,0.0,3464,True,False
38,2020-09-16,129,GO,Palmeiras de Goiás,5215702,city,2211,7661.65361,-16,15,0,0.0068,28858,True,False
38,2020-09-16,80,GO,Palmelo,5215801,city,71,2981.94036,0,0,0,0.0,2381,True,False
38,2020-09-16,132,GO,Palminópolis,5215900,city,92,2566.24826,1,1,0,0.0109,3585,True,False
38,2020-09-16,91,GO,Panamá,5216007,city,63,2409.17782,1,1,0,0.0159,2615,True,False
38,2020-09-16,170,GO,Paranaiguara,5216304,city,107,1063.93557,8,8,0,0.0748,10057,True,False
38,2020-09-16,157,GO,Paraúna,5216403,city,245,2229.70513,15,5,1,0.0204,10988,True,False
38,2020-09-16,91,GO,Perolândia,5216452,city,28,894.85459,0,0,0,0.0,3129,True,False
38,2020-09-16,90,GO,Petrolina de Goiás,5216809,city,131,1274.19512,4,2,0,0.0153,10281,True,False
38,2020-09-16,51,GO,Pilar de Goiás,5216908,city,26,1154.01687,0,2,0,0.0769,2253,True,False
38,2020-09-16,133,GO,Piracanjuba,5217104,city,465,1896.10178,5,7,0,0.0151,24524,True,False
38,2020-09-16,118,GO,Piranhas,5217203,city,217,2089.55224,3,12,1,0.0553,10385,True,False
38,2020-09-16,158,GO,Pirenópolis,5217302,city,34,136.50233,0,5,0,0.1471,24908,True,False
38,2020-09-16,162,GO,Pires do Rio,5217401,city,786,2498.56952,1,24,0,0.0305,31458,True,False
38,2020-09-16,150,GO,Planaltina,5217609,city,1395,1551.41351,26,43,1,0.0308,89918,True,False
38,2020-09-16,90,GO,Pontalina,5217708,city,167,937.20186,-1,2,0,0.012,17819,True,False
38,2020-09-16,129,GO,Porangatu,5218003,city,657,1447.32784,1,25,0,0.0381,45394,True,False
38,2020-09-16,90,GO,Porteirão,5218052,city,218,5617.10899,3,1,0,0.0046,3881,True,False
38,2020-09-16,121,GO,Portelândia,5218102,city,38,947.39466,0,1,0,0.0263,4011,True,False
38,2020-09-16,111,GO,Posse,5218300,city,266,720.86721,0,6,0,0.0226,36900,True,False
38,2020-09-16,160,GO,Professor Jamil,5218391,city,51,1582.37667,0,3,0,0.0588,3223,True,False
38,2020-09-16,127,GO,Quirinópolis,5218508,city,969,1935.48387,35,18,0,0.0186,50065,True,False
38,2020-09-16,159,GO,Rialma,5218607,city,372,3407.21744,1,9,0,0.0242,10918,True,False
38,2020-09-16,120,GO,Rianápolis,5218706,city,108,2249.53135,0,0,0,0.0,4801,True,False
38,2020-09-16,78,GO,Rio Quente,5218789,city,39,868.01692,0,0,0,0.0,4493,True,False
38,2020-09-16,189,GO,Rio Verde,5218805,city,10156,4309.83632,103,206,1,0.0203,235647,True,False
38,2020-09-16,111,GO,Rubiataba,5218904,city,204,1026.05372,1,7,0,0.0343,19882,True,False
38,2020-09-16,87,GO,Sanclerlândia,5219001,city,109,1427.26201,1,5,0,0.0459,7637,True,False
38,2020-09-16,86,GO,Santa Bárbara de Goiás,5219100,city,192,2926.82927,6,2,0,0.0104,6560,True,False
38,2020-09-16,86,GO,Santa Cruz de Goiás,5219209,city,56,1961.4711,2,1,0,0.0179,2855,True,False
38,2020-09-16,140,GO,Santa Fé de Goiás,5219258,city,37,677.77981,0,0,0,0.0,5459,True,False
38,2020-09-16,145,GO,Santa Helena de Goiás,5219308,city,2155,5575.96771,62,44,0,0.0204,38648,True,False
38,2020-09-16,100,GO,Santa Isabel,5219357,city,128,3360.46206,1,2,0,0.0156,3809,True,False
38,2020-09-16,122,GO,Santa Rita do Araguaia,5219407,city,42,479.67108,0,0,0,0.0,8756,True,False
38,2020-09-16,107,GO,Santa Rita do Novo Destino,5219456,city,51,1525.57583,1,2,0,0.0392,3343,True,False
38,2020-09-16,108,GO,Santa Rosa de Goiás,5219506,city,19,819.31867,0,1,0,0.0526,2319,True,False
38,2020-09-16,92,GO,Santa Tereza de Goiás,5219605,city,21,625.93145,0,0,0,0.0,3355,True,False
38,2020-09-16,111,GO,Santa Terezinha de Goiás,5219704,city,60,686.18481,-4,1,0,0.0167,8744,True,False
38,2020-09-16,101,GO,Santo Antônio da Barra,5219712,city,88,1825.34744,0,3,0,0.0341,4821,True,False
38,2020-09-16,129,GO,Santo Antônio de Goiás,5219738,city,372,5920.7385,32,10,0,0.0269,6283,True,False
38,2020-09-16,155,GO,Santo Antônio do Descoberto,5219753,city,1020,1364.65803,1,29,1,0.0284,74744,True,False
38,2020-09-16,14,GO,São Domingos,5219803,city,4,30.89042,0,0,0,0.0,12949,True,False
38,2020-09-16,94,GO,São Francisco de Goiás,5219902,city,74,1181.35377,0,2,0,0.027,6264,True,False
38,2020-09-16,115,GO,São João d'Aliança,5220009,city,164,1193.59534,1,4,0,0.0244,13740,True,False
38,2020-09-16,105,GO,São João da Paraúna,5220058,city,8,579.29037,0,0,0,0.0,1381,True,False
38,2020-09-16,167,GO,São Luís de Montes Belos,5220108,city,753,2226.69072,6,11,0,0.0146,33817,True,False
38,2020-09-16,94,GO,São Luiz do Norte,5220157,city,113,2186.95568,2,2,0,0.0177,5167,True,False
38,2020-09-16,111,GO,São Miguel do Araguaia,5220207,city,45,204.61056,0,1,0,0.0222,21993,True,False
38,2020-09-16,84,GO,São Miguel do Passa Quatro,5220264,city,61,1503.57407,0,1,0,0.0164,4057,True,False
38,2020-09-16,63,GO,São Patrício,5220280,city,58,2848.72299,0,3,0,0.0517,2036,True,False
38,2020-09-16,126,GO,São Simão,5220405,city,380,1840.63938,-1,7,0,0.0184,20645,True,False
38,2020-09-16,167,GO,Senador Canedo,5220454,city,3430,2973.01748,46,79,1,0.023,115371,True,False
38,2020-09-16,115,GO,Serranópolis,5220504,city,120,1404.49438,3,0,0,0.0,8544,True,False
38,2020-09-16,176,GO,Silvânia,5220603,city,200,966.41701,0,1,0,0.005,20695,True,False
38,2020-09-16,72,GO,Simolândia,5220686,city,64,933.48891,2,1,0,0.0156,6856,True,False
38,2020-09-16,2,GO,Sítio d'Abadia,5220702,city,1,33.45601,0,0,0,0.0,2989,True,False
38,2020-09-16,67,GO,Taquaral de Goiás,5221007,city,43,1218.47549,0,1,0,0.0233,3529,True,False
38,2020-09-16,79,GO,Teresina de Goiás,5221080,city,19,549.45055,0,0,0,0.0,3458,True,False
38,2020-09-16,117,GO,Terezópolis de Goiás,5221197,city,115,1429.81475,0,6,0,0.0522,8043,True,False
38,2020-09-16,89,GO,Três Ranchos,5221304,city,43,1517.82563,1,2,0,0.0465,2833,True,False
38,2020-09-16,169,GO,Trindade,5221403,city,2165,1696.72176,46,108,1,0.0499,127599,True,False
38,2020-09-16,46,GO,Trombas,5221452,city,17,485.71429,0,0,0,0.0,3500,True,False
38,2020-09-16,111,GO,Turvânia,5221502,city,157,3414.52806,1,3,0,0.0191,4598,True,False
38,2020-09-16,93,GO,Turvelândia,5221551,city,144,2726.7563,3,4,0,0.0278,5281,True,False
38,2020-09-16,73,GO,Uirapuru,5221577,city,6,210.23125,0,1,0,0.1667,2854,True,False
38,2020-09-16,158,GO,Uruaçu,5221601,city,790,1949.07727,15,14,0,0.0177,40532,True,False
38,2020-09-16,118,GO,Uruana,5221700,city,111,801.84931,0,2,0,0.018,13843,True,False
38,2020-09-16,143,GO,Urutaí,5221809,city,28,911.45833,1,0,0,0.0,3072,True,False
38,2020-09-16,177,GO,Valparaíso de Goiás,5221858,city,4542,2696.06097,115,102,2,0.0225,168468,True,False
38,2020-09-16,89,GO,Varjão,5221908,city,56,1463.28717,0,0,0,0.0,3827,True,False
38,2020-09-16,163,GO,Vianópolis,5222005,city,152,1096.44377,0,2,0,0.0132,13863,True,False
38,2020-09-16,99,GO,Vicentinópolis,5222054,city,133,1521.21697,3,5,0,0.0376,8743,True,False
38,2020-09-16,92,GO,Vila Boa,5222203,city,51,826.44628,0,0,0,0.0,6171,True,False
38,2020-09-16,79,GO,Vila Propício,5222302,city,167,2868.92287,6,2,0,0.012,5821,True,False
38,2020-09-16,170,PA,Abaetetuba,1500107,city,3176,2013.97608,12,115,0,0.0362,157698,True,False
38,2020-09-16,133,PA,Abel Figueiredo,1500131,city,348,4681.19451,1,1,0,0.0029,7434,True,False
38,2020-09-16,159,PA,Acará,1500206,city,752,1352.73695,1,14,0,0.0186,55591,True,False
38,2020-09-16,153,PA,Afuá,1500305,city,2142,5461.77776,0,11,0,0.0051,39218,True,False
38,2020-09-16,140,PA,Água Azul do Norte,1500347,city,646,2355.08567,1,0,0,0.0,27430,True,False
38,2020-09-16,147,PA,Alenquer,1500404,city,1337,2354.32918,1,30,0,0.0224,56789,True,False
38,2020-09-16,145,PA,Almeirim,1500503,city,256,750.53505,0,18,0,0.0703,34109,True,False
38,2020-09-16,167,PA,Altamira,1500602,city,4101,3578.7214,23,116,0,0.0283,114594,True,False
38,2020-09-16,147,PA,Anajás,1500701,city,560,1912.76429,0,12,0,0.0214,29277,True,False
38,2020-09-16,176,PA,Ananindeua,1500800,city,7156,1348.66698,15,360,1,0.0503,530598,True,False
38,2020-09-16,146,PA,Anapu,1500859,city,925,3316.60093,1,21,0,0.0227,27890,True,False
38,2020-09-16,150,PA,Augusto Corrêa,1500909,city,1280,2782.72968,0,20,0,0.0156,45998,True,False
38,2020-09-16,146,PA,Aurora do Pará,1500958,city,627,2000.76584,0,7,0,0.0112,31338,True,False
38,2020-09-16,114,PA,Aveiro,1501006,city,426,2599.46302,2,5,0,0.0117,16388,True,False
38,2020-09-16,144,PA,Bagre,1501105,city,373,1216.05321,0,10,0,0.0268,30673,True,False
38,2020-09-16,141,PA,Baião,1501204,city,365,769.29562,0,14,0,0.0384,47446,True,False
38,2020-09-16,140,PA,Bannach,1501253,city,111,3377.96713,0,2,0,0.018,3286,True,False
38,2020-09-16,169,PA,Barcarena,1501303,city,4396,3525.82611,3,109,0,0.0248,124680,True,False
38,2020-09-16,183,PA,Belém,1501402,city,35295,2364.43599,182,2157,6,0.0611,1492745,True,False
38,2020-09-16,138,PA,Belterra,1501451,city,307,1731.33318,9,12,0,0.0391,17732,True,False
38,2020-09-16,167,PA,Benevides,1501501,city,1438,2292.10833,0,51,0,0.0355,62737,True,False
38,2020-09-16,144,PA,Bom Jesus do Tocantins,1501576,city,369,2173.0169,0,3,0,0.0081,16981,True,False
38,2020-09-16,143,PA,Bonito,1501600,city,255,1565.762,2,8,0,0.0314,16286,True,False
38,2020-09-16,156,PA,Bragança,1501709,city,2307,1806.776,2,93,0,0.0403,127686,True,False
38,2020-09-16,130,PA,Brasil Novo,1501725,city,716,4746.12223,0,16,0,0.0223,15086,True,False
38,2020-09-16,122,PA,Brejo Grande do Araguaia,1501758,city,437,5921.40921,12,2,0,0.0046,7380,True,False
38,2020-09-16,138,PA,Breu Branco,1501782,city,301,455.74297,0,20,0,0.0664,66046,True,False
38,2020-09-16,150,PA,Breves,1501808,city,2411,2347.59155,13,87,0,0.0361,102701,True,False
38,2020-09-16,159,PA,Bujaru,1501907,city,631,2166.00302,10,22,0,0.0349,29132,True,False
38,2020-09-16,155,PA,Cachoeira do Arari,1502004,city,281,1182.31161,0,12,0,0.0427,23767,True,False
38,2020-09-16,138,PA,Cachoeira do Piriá,1501956,city,499,1471.9764,0,3,0,0.006,33900,True,False
38,2020-09-16,164,PA,Cametá,1502103,city,4744,3440.42353,10,96,0,0.0202,137890,True,False
38,2020-09-16,156,PA,Canaã dos Carajás,1502152,city,3692,9955.50762,27,43,0,0.0116,37085,True,False
38,2020-09-16,157,PA,Capanema,1502202,city,1245,1803.64205,0,63,0,0.0506,69027,True,False
38,2020-09-16,155,PA,Capitão Poço,1502301,city,830,1528.46067,0,36,0,0.0434,54303,True,False
38,2020-09-16,175,PA,Castanhal,1502400,city,2196,1093.66362,0,181,-2,0.0824,200793,True,False
38,2020-09-16,137,PA,Chaves,1502509,city,179,754.73289,0,1,0,0.0056,23717,True,False
38,2020-09-16,150,PA,Colares,1502608,city,89,736.45014,0,10,0,0.1124,12085,True,False
38,2020-09-16,157,PA,Conceição do Araguaia,1502707,city,1373,2868.54421,81,17,0,0.0124,47864,True,False
38,2020-09-16,147,PA,Concórdia do Pará,1502756,city,1213,3640.67471,0,16,1,0.0132,33318,True,False
38,2020-09-16,120,PA,Cumaru do Norte,1502764,city,421,3124.76805,0,4,0,0.0095,13473,True,False
38,2020-09-16,148,PA,Curionópolis,1502772,city,1279,7133.69402,5,17,0,0.0133,17929,True,False
38,2020-09-16,155,PA,Curralinho,1502806,city,393,1140.84998,9,10,0,0.0254,34448,True,False
38,2020-09-16,132,PA,Curuá,1502855,city,532,3696.24123,9,4,0,0.0075,14393,True,False
38,2020-09-16,148,PA,Curuçá,1502905,city,1693,4225.52788,0,57,0,0.0337,40066,True,False
38,2020-09-16,141,PA,Dom Eliseu,1502939,city,976,1634.32074,1,10,0,0.0102,59719,True,False
38,2020-09-16,138,PA,Eldorado do Carajás,1502954,city,285,842.99574,0,7,0,0.0246,33808,True,False
38,2020-09-16,132,PA,Faro,1503002,city,407,5657.49235,0,0,0,0.0,7194,True,False
38,2020-09-16,129,PA,Floresta do Araguaia,1503044,city,293,1443.06541,7,2,0,0.0068,20304,True,False
38,2020-09-16,148,PA,Garrafão do Norte,1503077,city,681,2612.59879,1,6,0,0.0088,26066,True,False
38,2020-09-16,167,PA,Goianésia do Pará,1503093,city,174,429.895,0,12,0,0.069,40475,True,False
38,2020-09-16,131,PA,Gurupá,1503101,city,1383,4143.69607,0,10,0,0.0072,33376,True,False
38,2020-09-16,151,PA,Igarapé-Açu,1503200,city,769,1981.60126,0,27,0,0.0351,38807,True,False
